large_category,medium_category,detail_category,body,description
feeling,吹き出す,ブッ,( *´ω`)・;'.、ブッ,
feeling,吹き出す,ブッ,( ゚艸゚)・;'.、ブッ,
feeling,吹き出す,ブッ,( ´3`)・;'.、ブッ,
feeling,吹き出す,ブッ,( ´'ω'`)・;'.、ブッ,
feeling,吹き出す,ブッ,(*;゚;ж;゚;*)ブッ,
feeling,吹き出す,ブッ,.';・(;゚;ж;゚; )ブッ,
feeling,吹き出す,ブッ,.';・ゞ(゚ε゚ヽ)ブッ,
feeling,吹き出す,ブッ,.';・('ε'o)プピッ,
feeling,吹き出す,ブッ,.';・(゚Д゚*)ガハッ,
feeling,吹き出す,ブッ,.';・ゞ(≧ε≦ )ブッ,
feeling,吹き出す,ブッ,.';・ヽ(゚∀゚ゞ)ブッ,
feeling,吹き出す,ブッ,( ´゚ω゚)・;'.、ブッたまげ,
feeling,吹き出す,ブッ,.';・ヽ(゚ω゚ゞ)ブッ,
feeling,恐怖,ガクブル,ガクガク((( ;゚Д゚)))ブルブル,
feeling,恐怖,ガクブル,カタカタ(((´・Д・`)))プルプル,
feeling,恐怖,ガクブル,ブルブル((;゚ェ゚;))ブルブル,
feeling,恐怖,ガクブル,ガク((( ;゚Д゚)))ブル,
feeling,恐怖,ガクブル,ガクガク((;OдO))ブルブル,
feeling,恐怖,ガクブル,ガタガタ(((゚Д゚)))ガタガタ,
feeling,恐怖,ガクブル,カタカタカタ(((;゚;Д;゚;)))カタカタカタ,
feeling,恐怖,ガクブル,ブルブル(((=ω=)))ブルブル,
feeling,恐怖,ガクブル,ガクブル((ノ)゚Д゚(ヽ))ガクブル,
feeling,恐怖,ガクブル,プルプル(((;゚д゚;)))プルプル,
feeling,恐怖,ガクブル,((p*>w,
feeling,恐怖,ガクブル,((p*>_,
feeling,恐怖,ガクブル,((p*Owo*q))プルプル,
feeling,恐怖,怖い,( ;゚Д゚)怖ァ…,
feeling,恐怖,怖い,|ョ゚Д゚;))怖ァ…,
feeling,恐怖,怖い,コワ━━━━━(;´Д`;)━━━━━!!,
feeling,恐怖,怖い,コワ────((;゚Д゚;))────!!!!,
feeling,恐怖,怖い,ぅあ───(((;'Д' )))───!!!!,
feeling,恐怖,怖い,[様子見]ョ゚ω゚;),
feeling,恐怖,ヒィ,ヒィー!(>ω<ノ)ノ,
feeling,恐怖,ヒィ,ヒィィィィ,
feeling,焦る,あせる,アタフタヽ(´゚д゚`;≡;´゚д゚`)ノアタフタ,
feeling,焦る,あせる,アタフタヽ(゚ェ゚ ;≡; ゚ェ゚)ノアタフタ,
feeling,焦る,あせる,アタフタ((o(=ω=`; )( ;´=ω=)o))アタフタ,
feeling,焦る,あせる,オロオロ((ヽ(;ω;)ノ))オロオロ,
feeling,焦る,あせる,オロオロo(;д;o≡o;д;)oオロオロ,
feeling,焦る,あせる,ドーシヨ<(゚Д゚; )><( ;゚Д゚)>ドーシヨ,
feeling,焦る,あせる,┣¨┣¨┣¨(゚Д゚; )ドーシヨ,
feeling,焦る,あせる,アタフタ((ヽ(;´Д`)ノ))アタフタ,
feeling,照れる,照れる,(*゚Д゚),
feeling,照れる,照れる,(*゚Д゚*),
feeling,照れる,照れる,(*゚д゚*),
feeling,照れる,照れる,(〃゚д゚〃),
feeling,照れる,照れる,(*´゚д゚`*),
feeling,照れる,照れる,(艸д゚*),
feeling,照れる,照れる,(*゚∀゚*),
feeling,照れる,照れる,(ノ∀゚*),
feeling,照れる,照れる,(*゚ェ゚*),
feeling,照れる,照れる,(#゚ロ゚#),
feeling,照れる,照れる,(*゚ー゚),
feeling,照れる,照れる,(*゚ー゚*),
feeling,照れる,照れる,(*゚益゚)ゞ,
feeling,照れる,照れる,(*゚益゚*)ゞ,
feeling,照れる,照れる,(*゚ヮ゚*),
feeling,照れる,照れる,(*゚v゚*),
feeling,照れる,照れる,(*´∀`*),
feeling,照れる,照れる,(ノ∀`*),
feeling,照れる,照れる,(*´∀`),
feeling,照れる,照れる,(*ノ∀`*),
feeling,照れる,照れる,(∩∀`*),
feeling,照れる,照れる,(つ∀`*),
feeling,照れる,照れる,(*´ω`*)ゞ,
feeling,照れる,照れる,(ノω`*),
feeling,照れる,照れる,(*´Д`*),
feeling,照れる,照れる,o┤*´Д`*├o,
feeling,照れる,照れる,(*´ェ`*),
feeling,照れる,照れる,(*´ェ`*),
feeling,照れる,照れる,(*´益`*),
feeling,照れる,照れる,(*」´ェ`)」,
feeling,照れる,照れる,(*´3`*)ゞ,
feeling,照れる,照れる,(*ノε`*),
feeling,照れる,照れる,(*´ー`*),
feeling,照れる,照れる,(*´ー`)ゞ,
feeling,照れる,照れる,(*´艸`),
feeling,照れる,照れる,(*`艸´),
feeling,照れる,照れる,(*´艸`*),
feeling,照れる,照れる,(* ´_ゝ`),
feeling,照れる,照れる,(*'∀'*),
feeling,照れる,照れる,(*'д'*),
feeling,照れる,照れる,(*'ω'*),
feeling,照れる,照れる,(*'ヮ'*),
feeling,照れる,照れる,(*'-'*),
feeling,照れる,照れる,(ノ)'ω`(ヾ),
feeling,照れる,照れる,(*'.'*),
feeling,照れる,照れる,(*'ェ'*),
feeling,照れる,照れる,((ノェ`*)っ)),
feeling,照れる,照れる,((ノд`*)っ)),
feeling,照れる,照れる,(Pq'v`*),
feeling,照れる,照れる,(ノv`*),
feeling,照れる,照れる,(ノw`*),
feeling,照れる,照れる,(*'ェ`*),
feeling,照れる,照れる,(*'д`*),
feeling,照れる,照れる,o┤*'д`*├o,
feeling,照れる,照れる,(*´w`*),
feeling,照れる,照れる,(*´・w・`*),
feeling,照れる,照れる,(*-∀-)ゞ,
feeling,照れる,照れる,(*-∀-*),
feeling,照れる,照れる,(*´=∀=),
feeling,照れる,照れる,(・∀・`*),
feeling,照れる,照れる,(*・∀・),
feeling,照れる,照れる,(*・∀・*),
feeling,照れる,照れる,(*´・ω・),
feeling,照れる,照れる,(*・д・*),
feeling,照れる,照れる,(*・ε・*),
feeling,照れる,照れる,(・ε・`*),
feeling,照れる,照れる,(*>ω<*),
feeling,照れる,照れる,(´>∀<`)ゝ,
feeling,照れる,照れる,(。-_-。),
feeling,照れる,照れる,(。・ ・。),
feeling,照れる,照れる,(〃∀〃)ゞ,
feeling,照れる,照れる,(ノ▽〃),
feeling,照れる,照れる,(〃ω〃),
feeling,照れる,照れる,(〃艸〃),
feeling,照れる,照れる,(p〃д〃q),
feeling,照れる,照れる,(*v.v),
feeling,照れる,照れる,(*u_u),
feeling,照れる,照れる,(*μ_μ),
feeling,照れる,照れる,(*v_v),
feeling,照れる,照れる,(*V_v*)ゞ,
feeling,照れる,照れる,(*uдu),
feeling,照れる,照れる,(*Vдv艸),
feeling,照れる,照れる,(*¯∀¯),
feeling,照れる,照れる,(ノ∀¯〃),
feeling,照れる,照れる,(*≧∀≦)ゞ,
feeling,照れる,照れる,(//_q//),
feeling,照れる,照れる,(///∀///),
feeling,照れる,照れる,(//∇//),
feeling,照れる,照れる,(///),
feeling,照れる,照れる,///////////,
feeling,照れる,照れる,(*/▽\*),
feeling,照れる,照れる,(ノ∀\*),
feeling,照れる,照れる,(*ノ∀ノ),
feeling,照れる,照れる,(*ノдノ),
feeling,照れる,照れる,(〃ノωノ),
feeling,照れる,照れる,(*pωq*),
feeling,照れる,照れる,(*ノ3ノ),
feeling,照れる,照れる,(*ノェノ),
feeling,照れる,照れる,(ノ)ェ(ヾ),
feeling,照れる,照れる,(*ノノ),
feeling,照れる,照れる,(PqVдv*∞),
feeling,照れる,照れる,(艸U_U*),
feeling,照れる,照れる,(∞U_U艸),
feeling,照れる,照れる,(艸U_u∞),
feeling,照れる,照れる,(*V_v艸),
feeling,照れる,照れる,(*Uдu艸),
feeling,照れる,照れる,(艸U∀U*),
feeling,照れる,照れる,(∞*U_U)b,
feeling,照れる,照れる,(PqV_v*∞),
feeling,照れる,照れる,(∞*Vдv*艸),
feeling,照れる,照れる,(*V_v人),
feeling,照れる,照れる,(照*O_O*艸),
feeling,照れる,照れる,(艸*Uдu*∞),
feeling,照れる,照れる,(*艸_U照),
feeling,照れる,照れる,(照*U_艸),
feeling,照れる,照れる,(艸_U*照),
feeling,照れる,照れる,(艸wU*照),
feeling,照れる,照れる,(∞*U_U*Pq),
feeling,照れる,照れる,(∞U_U照)ゞ,
feeling,照れる,照れる,(∞UωU照)ゞ,
feeling,照れる,照れる,(照*U∀艸),
feeling,照れる,照れる,(*艸εU照),
feeling,照れる,照れる,(∞*UдU*)ゞ,
feeling,照れる,照れる,(∞*U_U*)ゞ,
feeling,照れる,照れる,(艸*U_u*∞),
feeling,照れる,照れる,(∞*U_U*艸),
feeling,照れる,照れる,(∞*UдU*艸),
feeling,照れる,照れる,(艸Uдu∞),
feeling,照れる,照れる,(∞*V_v*艸),
feeling,照れる,照れる,(∞*UεU*Pq),
feeling,照れる,照れる,♪(艸*'v`*照)♪,
feeling,照れる,照れる,(照*'∀`*艸),
feeling,照れる,照れる,(照*艸3`*),
feeling,照れる,照れる,(∞*゚v゚*艸),
feeling,照れる,照れる,(艸*'v`*∞),
feeling,照れる,照れる,(*゚v`Pq),
feeling,照れる,照れる,(Pq'v゚*),
feeling,照れる,照れる,(Pq'v`*),
feeling,怒る,怒る,(゚Д゚),
feeling,怒る,怒る,ヽ(゚Д゚)ノ,
feeling,怒る,怒る,(#゚Д゚),
feeling,怒る,怒る,( 「゚Д゚)「,
feeling,喜ぶ,喜ぶ,ヽ(o゚ェ゚o)ノ,
feeling,喜ぶ,喜ぶ,(b゚ェ゚o),
feeling,喜ぶ,喜ぶ,(*ノェ゚)b,
feeling,喜ぶ,喜ぶ,゚+(*ノェ゚)b+゚,
feeling,喜ぶ,喜ぶ,ヾ(*゚ェ゚*)ノ,
feeling,喜ぶ,喜ぶ,゚+(b゚ェ゚*)+゚,
feeling,喜ぶ,喜ぶ,(゚∀゚),
feeling,喜ぶ,喜ぶ,ヽ(゚∀゚)ノ,
feeling,喜ぶ,喜ぶ,ヽ(*゚∀゚*)ノ,
feeling,喜ぶ,喜ぶ,(´゚∀゚`),
feeling,喜ぶ,喜ぶ,(人゚∀゚*),
feeling,泣く,泣く,(´;Д;`),
feeling,泣く,泣く,(´;д;`),
feeling,泣く,泣く,(´;Д;`),
feeling,泣く,泣く,(´;д;`),
feeling,泣く,泣く,(;∀;),
feeling,泣く,泣く,(ノ∀;`),
feeling,泣く,泣く,(´;ω;`),
feeling,泣く,泣く,(`;ω;´),
feeling,泣く,泣く,(;ω;),
feeling,泣く,泣く,(ノω;`),
feeling,泣く,泣く,。゚(´pω・`)゚。,
feeling,泣く,泣く,(。pω-。),
feeling,泣く,泣く,(ノω・、),
feeling,泣く,泣く,(ノ_・。),
feeling,泣く,泣く,・゚・(。>Д<。)・゚・,
feeling,泣く,泣く,。・゚・(>д<)・゚・。,
feeling,泣く,泣く,(゚´ω`゚),
feeling,泣く,泣く,。゚(P'ω`q)゚。,
feeling,泣く,泣く,。゚・(PД`q )・゚。,
feeling,泣く,泣く,。゚(PД`q*)゚。,
feeling,泣く,泣く,・゚・(゚`Д´゚)・゚・,
feeling,泣く,泣く,。゚ヽ(゚`Д´゚)ノ゚。,
feeling,泣く,泣く,・゚・(ノД`)・゚・,
feeling,泣く,泣く,・゚・(゚´Д`゚)・゚・,
feeling,泣く,泣く,。゚(゚´Д`゚)゚。,
feeling,泣く,泣く,。゚(つД`)゚。,
feeling,泣く,泣く,・゚・(゚うェ´゚)・゚・,
feeling,泣く,泣く,(゚うェ´゚),
feeling,泣く,泣く,。゚(゚´д`゚)゚。,
feeling,泣く,泣く,。゚(●'ω'o)゚。,
feeling,泣く,泣く,・゚・(P'д`q。)・゚・,
feeling,泣く,泣く,。゚(p'д`q*)゚。,
feeling,泣く,泣く,・゚・(*ノДノ)・゚・,
feeling,泣く,泣く,。゚(。pдq。)゚。,
feeling,泣く,泣く,・゚・(´pωq`)・゚・,
feeling,泣く,泣く,。゚(。ノω\。)゚。,
feeling,泣く,泣く,。+゚・(pωq)・゚+。,
feeling,泣く,泣く,。+゚・(ノωヽ)・゚+。,
feeling,泣く,泣く,。゚(/□\*)゚。,
feeling,泣く,泣く,。・゚・(*/□\*)・゚・。,
feeling,泣く,泣く,(T┏_┓T),
feeling,泣く,泣く,。゚(・´Д`・)゚。,
feeling,泣く,泣く,・゚・(*ノノ)・゚・,
feeling,泣く,泣く,。* ゚ + 。・゚・(ノД`),
feeling,泣く,泣く,。゚(艸дO`悲),
feeling,泣く,泣く,(悲´Oдo艸)゚。,
feeling,泣く,泣く,(涙*>_<*艸)゚。,
feeling,泣く,泣く,。゚(艸_U`泣),
feeling,泣く,泣く,(涙*>д<*艸)゚。,
feeling,泣く,泣く,。゚(艸дU`泣),
feeling,泣く,泣く,(p涙q>3<*)゚。,
feeling,落ち込む,落ち込む,(´△`),
feeling,落ち込む,落ち込む,(´゚ェ゚`),
feeling,落ち込む,落ち込む,(≧Д≦),
feeling,落ち込む,落ち込む,(´._.`),
feeling,落ち込む,落ち込む,(´゚ω゚`),
feeling,落ち込む,落ち込む,(´д`),
feeling,落ち込む,落ち込む,( ´Д` ),
feeling,落ち込む,落ち込む,(´ρ`),
feeling,落ち込む,落ち込む,(。´_`。),
feeling,落ち込む,落ち込む,(。´_`。),
feeling,落ち込む,落ち込む,┐(´д`)┌,
feeling,落ち込む,落ち込む,(ノロ≦*),
feeling,落ち込む,落ち込む,(´・ω・`),
feeling,恐怖,汗,(;゚д゚),
feeling,笑う,笑う,(〃゚艸゚),
feeling,笑う,笑う,゚・。・(ノ∀゚)σ・。・゚,
feeling,笑う,笑う,((*゚∀゚)),
feeling,笑う,笑う,((´゚∀゚`)),
feeling,笑う,笑う,(ノ∀`),
feeling,笑う,笑う,。゚(ノ∀`)゚。,
feeling,笑う,笑う,゚・。・(ノ∀`)σ・。・゚,
feeling,笑う,笑う,。゚(ノ∀`*)゚。,
feeling,笑う,笑う,((´∀`)),
feeling,笑う,笑う,((*´∀`*)),
feeling,笑う,笑う,((´∀`*)),
feeling,笑う,笑う,((´艸`*)),
feeling,笑う,笑う,( *´艸`),
feeling,笑う,笑う,( ´艸`),
feeling,笑う,笑う,( *`艸´),
feeling,笑う,笑う,( `pq´),
feeling,笑う,笑う,(*´pq`),
feeling,笑う,笑う,゚・。・(ノ皿`)σ・。・゚,
feeling,笑う,笑う,(´∀ノ`*),
feeling,笑う,笑う,(´Oノ`*),
feeling,笑う,笑う,(´m`),
feeling,笑う,笑う,(*ノε` )σ,
feeling,笑う,笑う,(*・艸・),
feeling,笑う,笑う,(*-艸・*),
feeling,笑う,笑う,(。-艸-。),
feeling,笑う,笑う,(・∀・),
feeling,笑う,笑う,(笑´・艸・),
feeling,笑う,笑う,(。 ゝ艸・),
feeling,笑う,笑う,(。 ノ∀<)σ,
feeling,笑う,笑う,(。 >艸<),
feeling,笑う,笑う,(*≧艸≦),
feeling,笑う,笑う,(*≧▽≦)ノシ)),
feeling,笑う,笑う,(*≧m≦),
feeling,笑う,笑う,(*≧pq≦),
feeling,笑う,笑う,(¯∀¯),
feeling,笑う,笑う,(¯ー¯),
feeling,笑う,笑う,(*¯m¯),
feeling,笑う,笑う,(¯m¯〃),
feeling,笑う,笑う,( *^皿^),
feeling,笑う,笑う,(( ^∀^ )),
feeling,笑う,笑う,m9(^Д^),
feeling,笑う,笑う,(^Д^),
feeling,笑う,笑う,。゚(゚^ェ^゚)゚。,
feeling,笑う,笑う,。゚(゚^∀^゚)゚。,
feeling,笑う,笑う,。゚(゚^Д^゚)゚。,
feeling,笑う,笑う,。゚(゚^д^゚)゚。,
feeling,笑う,笑う,。゚(゚^艸^゚)゚。,
feeling,笑う,笑う,。゚(゚^ω^゚)゚。,
feeling,笑う,笑う,"(_,)",
feeling,笑う,笑う,"(。・´_,`・。)",
feeling,笑う,笑う,"(-c_,-` )",
feeling,笑う,笑う,"(`c_,´ )",
feeling,笑う,笑う,"(´゚c_,゚` )",
feeling,笑う,笑う,"(o゚c_,゚o )",
feeling,笑う,笑う,"( ´,_ゝ`)",
feeling,笑う,笑う,( ・´ー・`),
feeling,笑う,笑う,"( ´,_‥`)",
feeling,笑う,笑う,"(´‥_,` )",
behavior,わたし,わたし,σ(´ω`),
behavior,わたし,わたし,σ(´ー`),
behavior,わたし,わたし,σ(´・_・`),
behavior,わたし,わたし,σ(´・д・`),
behavior,わたし,わたし,σ(`・д・´),
behavior,わたし,わたし,σ(*゚ェ゚*),
behavior,わたし,わたし,σ(゚∀゚),
behavior,わたし,わたし,σ(´゚д゚`),
behavior,わたし,わたし,σ(゚Д゚),
behavior,わたし,わたし,σ(o'ω'o),
behavior,わたし,わたし,σ(*'д'*),
behavior,わたし,わたし,σ(¯Д¯),
behavior,わたし,わたし,σ(^▽^),
behavior,わたし,わたし,σ(*'v`*),
behavior,わたし,わたし,σ(。>∀<。),
behavior,わたし,わたし,σ(≧∀≦),
behavior,わたし,わたし,σ(,
behavior,あなた,あなた,( ´_ゝ`)σ,
behavior,あなた,あなた,( ´∀`)σ,
behavior,あなた,あなた,(*´ω`)σ,
behavior,あなた,あなた,( ´ー`)σ,
behavior,あなた,あなた,(。・ω・)σ,
behavior,あなた,あなた,( ´・_・`)σ,
behavior,あなた,あなた,( `・д・)σ,
behavior,あなた,あなた,( ・∀・)σ,
behavior,あなた,あなた,(*゚ェ゚)σ,
behavior,あなた,あなた,( ´゚д゚)σ,
behavior,あなた,あなた,( ゚Д゚)σ,
behavior,あなた,あなた,(o'ω')σ,
behavior,あなた,あなた,(o'∀')σ,
behavior,あなた,あなた,( ´・д・)σ,
behavior,あなた,あなた,( ¯皿¯)σ,
behavior,あなた,あなた,(o^▽^)σ,
behavior,あなた,あなた,(*'v`)σ,
behavior,あなた,あなた,( ≧∀≦)σ,
greeting,挨拶,挨拶,(o'∀')ノ,
greeting,挨拶,挨拶,( *'3`)ノ,
greeting,挨拶,挨拶,(* 'ー')ノ,
greeting,挨拶,挨拶,(o'ω')ノ,
greeting,挨拶,挨拶,(* 'ω')ノ,
greeting,挨拶,挨拶,(o'ー'o)ノ,
greeting,挨拶,挨拶,(○ 'ー')ノ,
greeting,挨拶,挨拶,( *゚ェ゚)ノ,
greeting,挨拶,挨拶,(=゚ω゚)ノ,
greeting,挨拶,挨拶,(゚∀゚)ノ,
greeting,挨拶,挨拶,(゚д゚)ノ,
greeting,挨拶,挨拶,(゚Д゚)ノ,
greeting,挨拶,挨拶,(ノ゚ェ゚),
greeting,挨拶,挨拶,(●゚ェ゚)ノ,
greeting,挨拶,挨拶,(。ゝ∀・)ノ,
greeting,挨拶,挨拶,(。-∀-)ノ,
greeting,挨拶,挨拶,(。・∀・)ノ,
greeting,挨拶,挨拶,( `・∀・)ノ,
greeting,挨拶,挨拶,( ´・ω・)ノ,
greeting,挨拶,挨拶,(´・∀・)ノ,
greeting,挨拶,挨拶,( ´ー`)ノ,
greeting,挨拶,挨拶,(*´ェ`)ノ,
greeting,挨拶,挨拶,(*´ー`)ノ,
greeting,挨拶,挨拶,( ´Д`)ノ,
greeting,挨拶,挨拶,(o´∀`)ノ,
greeting,挨拶,挨拶,(*´∀`*)ノ,
greeting,挨拶,挨拶,(*゚ェ゚*)ノ,
greeting,挨拶,挨拶,(o^─^)ノ,
greeting,挨拶,挨拶,(*'_`)ノ,
greeting,挨拶,挨拶,(ノ゚Д゚),
greeting,挨拶,挨拶,(ノ¯▽¯),
greeting,挨拶,挨拶,(*'-'*)ノ,
greeting,挨拶,挨拶,(o'∀'o)ノ,
greeting,挨拶,挨拶,(。・ω・。)ノ,
greeting,挨拶,挨拶,(o゚∀゚o)ノ,
greeting,挨拶,挨拶,(*・∀-*)ノ,
greeting,挨拶,挨拶,(´・∀・`)ノ,
greeting,挨拶,挨拶,(`・∀・´)ノ,
greeting,挨拶,挨拶,(o´∀`o)ノ,
greeting,挨拶,挨拶,(*´Д`*)ノ,
greeting,挨拶,挨拶,( ´Д` )ノ,
greeting,挨拶,挨拶,(。・∀・。)ゝ,
greeting,挨拶,挨拶,(≧▽≦)ゞ,
greeting,挨拶,挨拶,(。・w・。)ゝ,
greeting,挨拶,挨拶,(o゚ェ゚o)ゝ,
greeting,挨拶,挨拶,(。・_・。)ゞ,
greeting,挨拶,挨拶,(`・ω・´)ゞ,
greeting,挨拶,挨拶,(o'д`o)ゝ,
greeting,挨拶,挨拶,( ¯ー¯ )ゞ,
greeting,挨拶,挨拶,(。・д・。)ノシ,
greeting,挨拶,挨拶,(´;ω;`)ノシ,
greeting,挨拶,挨拶,(;д;)ノシ,
greeting,挨拶,挨拶,(´ゝ∀・`)ノシ,
greeting,挨拶,挨拶,(*´▽`*)ノ)),
greeting,挨拶,挨拶,(´ω`)ノシ,
greeting,挨拶,挨拶,(*´Д`*)ノ)),
greeting,挨拶,挨拶,(。ノω<。)ノ)),
greeting,挨拶,挨拶,(。>∀<。)ノシ,
greeting,挨拶,挨拶,(*'Д'*)ノシ,
greeting,挨拶,挨拶,(≧∀≦)ノ,
greeting,挨拶,挨拶,(*>∀<*)ゞ,
greeting,挨拶,挨拶,(o'д')从('д'o),
greeting,挨拶,挨拶,(o・-・)从(・-・o),
greeting,挨拶,挨拶,(=゚ω゚)人(゚ω゚=),
greeting,挨拶,挨拶,(o´д`)人(´д`o),
greeting,挨拶,挨拶,(o゚д゚)爻(゚д゚o),
greeting,medium_unknown,旧顔文字,(^-^)/,
greeting,medium_unknown,旧顔文字,(^-^),
greeting,medium_unknown,旧顔文字,(^-^ゞ,
greeting,medium_unknown,旧顔文字,p(^-^)q,
greeting,medium_unknown,旧顔文字,o(^-^)o,
greeting,medium_unknown,旧顔文字,(*^-^*),
greeting,medium_unknown,旧顔文字,(^-^;,
greeting,medium_unknown,旧顔文字,(^_^),
greeting,medium_unknown,旧顔文字,(^_^)/,
greeting,medium_unknown,旧顔文字,(^_^)v,
greeting,medium_unknown,旧顔文字,(^_-)-☆,
greeting,medium_unknown,旧顔文字,(*^_^*),
greeting,medium_unknown,旧顔文字,(*^o^*),
greeting,medium_unknown,旧顔文字,(^o^),
greeting,medium_unknown,旧顔文字,(^o^)/,
greeting,medium_unknown,旧顔文字,(^o^)v,
greeting,medium_unknown,旧顔文字,(^o^)ゞ,
greeting,medium_unknown,旧顔文字,(^^),
greeting,medium_unknown,旧顔文字,(*^^*),
greeting,medium_unknown,旧顔文字,(^^;,
greeting,medium_unknown,旧顔文字,(^^ゞ,
greeting,medium_unknown,旧顔文字,(-_-),
greeting,medium_unknown,旧顔文字,(-_-;),
greeting,medium_unknown,旧顔文字,(ノ_-;),
greeting,medium_unknown,旧顔文字,(T_T),
greeting,medium_unknown,旧顔文字,(ToT),
greeting,medium_unknown,旧顔文字,(ToT)/,
greeting,medium_unknown,旧顔文字,(T-T),
greeting,medium_unknown,旧顔文字,(T-T)/,
greeting,medium_unknown,旧顔文字,(・_・),
greeting,medium_unknown,旧顔文字,(・ ・;),
greeting,medium_unknown,旧顔文字,(>_<),
greeting,medium_unknown,旧顔文字,(;_;),
greeting,medium_unknown,旧顔文字,(@_@),
greeting,medium_unknown,旧顔文字,(_),
greeting,medium_unknown,旧顔文字,(+_+),
greeting,medium_unknown,旧顔文字,(*_*),
greeting,medium_unknown,旧顔文字,m(__)m,
feeling,友情,友情,ナカヨシ(○´∀`人´∀`○)コヨシ,
feeling,友情,友情,。+。゚☆ナカヨシ(*uдu人uдu*)コヨシ☆゚。+。,
feeling,友情,友情,( ゚∀゚)人(゚∀゚ )トモダ-チ♪,
feeling,友情,友情,ナカヨシ( ´・∀・)乂(・∀・` )コヨシ,
feeling,友情,友情,一生 (*≧з)乂(ε≦*) 友達,
feeling,友情,友情,(o´ェ`)ノ。+。゚☆友情☆゚。+。ヽ(´ェ`o),
feeling,友情,友情,[ずっとお友達](*゚ェ゚d)⌒☆,
feeling,友情,友情,オールラビュ(´ゝ3・`)ノ⌒☆,
feeling,友情,友情,・:*:・:(p*'v`*[☆Best Friend☆]*'v`*q):・:*:・,
feeling,友情,友情,(∞*u_up友q,
feeling,友情,友情,(*UωUp友q,
feeling,友情,友情,ナカマ♪(ノ'∀')人('∀'ヽ)ナカマ♪,
feeling,友情,友情,ナカマ♪d(d∀゚)(゚∀b)bナカマ♪,
feeling,友情,友情,・:*:・:ナカーマ( ´ω`)人(´ω` )イェイ:・:*:・,
feeling,友情,友情,(∩´∀`)∩ミンナ (っ´∀`)っ))ナカマッ,
feeling,友情,友情,ナカ──(・∀・)人(・∀・)──マ,
feeling,友情,友情,ナカ──(o'∀')人('∀'o)──マ♪,
feeling,友情,友情,ナカ──( *´∀`)・ω・) ゚Д゚)・∀・)¯ー¯)´_ゝ`)──マ,
feeling,愛,LOVE,ケコ━━━(・∀・)人(・∀・)━━━ン,
feeling,愛,LOVE,_|¯|○)) 深い仲 ((○|¯|_,
feeling,愛,LOVE,コチョコチョ( *゚ェ゚)爻(゚ェ゚* )コチョコチョ,
feeling,愛,LOVE,・:*:・:(*´бω)人(ωб`*):・:*:・,
feeling,愛,LOVE,゚+.*:・:(*´Д')人('Д`*):・:*.+゚,
feeling,愛,LOVE,・:*:・:(*v_v)人(u_u*):・:*:・,
feeling,愛,LOVE,゚+.*:・:(*´-ω)(ω-`*):・:*.+゚,
feeling,愛,LOVE,ラブラブ(*σ_σ)人(σ_σ*)ラブラブ,
feeling,愛,LOVE,ラブラブ(*´-з)(ε-`*)ラブラブ,
feeling,愛,LOVE,ピト(。-ω-人-ω-。)ポッ,
feeling,愛,LOVE,スリ(o-ω・o人o・ω-o)スリ,
feeling,愛,LOVE,スリ(●'∀`人'∀`●)スリ,
feeling,愛,LOVE,・.*:+:スリ((*u_u)u_u*))スリ:+:*.・,
feeling,愛,LOVE,゚+.*:・:スリ((´-ω-)-ω-`))スリ:・:*.+゚,
feeling,愛,LOVE,ギュ(o゚ェ゚人゚ェ゚o)ギュッ,
feeling,愛,LOVE,ギュ(*゚ー゚人゚ー゚*)ギュッ,
feeling,愛,LOVE,ダキッ((〃∀〃人〃∀〃))キャハハ,
feeling,愛,LOVE,ダキ───(*´・_・人・_・`*)───!!,
feeling,愛,LOVE,ダキ───(*uдu人uдu*)───!!,
feeling,愛,LOVE,(∞*V_v*恋),
feeling,愛,LOVE,(∞*u_Up愛q,
feeling,愛,LOVE,(*u∀up愛q,
feeling,愛,LOVE,(*uωUp恋q,
feeling,愛,LOVE,(∞*'∀`p愛q,
feeling,愛,LOVE,(p恋q'3`*∞),
feeling,愛,LOVE,(゚∀゚)ラヴィ!!,
feeling,愛,LOVE,ダーィ(*´∀`*)ゝチュキ,
feeling,愛,LOVE,I Love (*v_v)σ ★─You─★,
feeling,愛,LOVE,+.*:・:ス キ (*Vдv艸) ダ ヨ:・:*.+,
feeling,愛,LOVE,スキ───(っ'∀`c)───!!,
feeling,愛,LOVE,シュキ((ヾ(*>∀<*)ノ))シュキ,
feeling,愛,LOVE,チュキ(〃´з'人'ε`〃)チュキ,
feeling,愛,LOVE,(*'ε`*)チゥ,
feeling,愛,LOVE,チュゥ♪(*´ε`*)チュゥ♪,
feeling,愛,LOVE,チュッ(*ゝ3・)ノ^☆,
feeling,愛,LOVE,チュッチュ☆⌒(*ゝε・人),
feeling,愛,LOVE,ε=ε=((ノ゚3゚)ノ チュ!!チュ!!チュ!!,
feeling,愛,LOVE,(。-_-。)ε・`*)チュッ,
feeling,愛,LOVE,(*´-ω(  )チュゥ♪,
feeling,愛,LOVE,チュッ((●-з)(ε-●))チュッ,
feeling,愛,LOVE,ムリヤリ( *`3)ω<*)チュ!!,
feeling,愛,LOVE,・:*:・:(*´(^* )チュッ:・:*:・,
feeling,愛,LOVE,オカエシ(o-ω(ε-`o )チュッ,
feeling,愛,LOVE,チュゥ♪(*'3'(*'д`*),
